LL_xmag,LL_ymag,LL_zmag,activity,individual,set
0.40995,0.41947,-0.041259,a14,p1,s07
0.43254,0.42215,-0.005745,a14,p1,s07
0.46253,0.41553,0.026625,a14,p1,s07
0.49898,0.40029,0.053705,a14,p1,s07
0.52468,0.3863,0.072794,a14,p1,s07
0.54414,0.37346,0.087981,a14,p1,s07
0.56354,0.36323,0.086418,a14,p1,s07
0.57702,0.34983,0.082622,a14,p1,s07
0.59719,0.3269,0.08763,a14,p1,s07
0.61964,0.28845,0.095757,a14,p1,s07
0.63989,0.2472,0.10755,a14,p1,s07
0.6602,0.20465,0.10372,a14,p1,s07
0.67583,0.1627,0.084603,a14,p1,s07
0.6749,0.15244,0.077267,a14,p1,s07
0.67187,0.14177,0.086309,a14,p1,s07
0.67227,0.12923,0.089445,a14,p1,s07
0.66766,0.12568,0.087129,a14,p1,s07
0.65856,0.13332,0.083017,a14,p1,s07
0.64924,0.14055,0.064968,a14,p1,s07
0.63112,0.15855,0.04197,a14,p1,s07
0.60998,0.18773,0.021168,a14,p1,s07
0.57477,0.21498,-0.004778,a14,p1,s07
0.53482,0.24402,-0.032223,a14,p1,s07
0.49121,0.26661,-0.056904,a14,p1,s07
0.45981,0.28429,-0.072165,a14,p1,s07
0.43295,0.30722,-0.069495,a14,p1,s07
0.41048,0.33876,-0.060927,a14,p1,s07
0.39114,0.36565,-0.055725,a14,p1,s07
0.38378,0.37872,-0.067507,a14,p1,s07
0.38374,0.38433,-0.083391,a14,p1,s07
0.3786,0.40759,-0.11173,a14,p1,s07
0.37094,0.43498,-0.088938,a14,p1,s07
0.37168,0.44993,-0.032647,a14,p1,s07
0.37224,0.46069,-0.023096,a14,p1,s07
0.38234,0.46224,-0.025303,a14,p1,s07
0.39623,0.46081,-0.008661,a14,p1,s07
0.42968,0.44725,0.01553,a14,p1,s07
0.46172,0.42938,0.039626,a14,p1,s07
0.49838,0.41134,0.056507,a14,p1,s07
0.52891,0.39355,0.06885,a14,p1,s07
0.54991,0.37527,0.080636,a14,p1,s07
0.57262,0.35697,0.081431,a14,p1,s07
0.59231,0.33598,0.087439,a14,p1,s07
0.61845,0.2965,0.09899,a14,p1,s07
0.64606,0.24063,0.10602,a14,p1,s07
0.66652,0.1962,0.091317,a14,p1,s07
0.66601,0.19167,0.087045,a14,p1,s07
0.66673,0.17571,0.0942,a14,p1,s07
0.66839,0.14787,0.086612,a14,p1,s07
0.66934,0.13848,0.087078,a14,p1,s07
0.66939,0.1314,0.091944,a14,p1,s07
0.66455,0.133,0.081898,a14,p1,s07
0.65545,0.14315,0.072875,a14,p1,s07
0.63982,0.16482,0.052124,a14,p1,s07
0.62025,0.18858,0.024766,a14,p1,s07
0.5962,0.21562,0.0072,a14,p1,s07
0.56547,0.24934,-0.006889,a14,p1,s07
0.52726,0.28372,-0.015048,a14,p1,s07
0.48816,0.31269,-0.032602,a14,p1,s07
0.45517,0.33988,-0.048088,a14,p1,s08
0.42852,0.36392,-0.053191,a14,p1,s08
0.40573,0.38562,-0.054577,a14,p1,s08
0.38916,0.39989,-0.065885,a14,p1,s08
0.37903,0.41033,-0.078234,a14,p1,s08
0.37264,0.4271,-0.095971,a14,p1,s08
0.36684,0.44321,-0.078569,a14,p1,s08
0.36839,0.4518,-0.041333,a14,p1,s08
0.37303,0.45399,-0.033336,a14,p1,s08
0.38041,0.45458,-0.031535,a14,p1,s08
0.40003,0.45414,-0.01736,a14,p1,s08
0.4238,0.4483,0.007435,a14,p1,s08
0.45934,0.43206,0.043577,a14,p1,s08
0.49144,0.4146,0.064905,a14,p1,s08
0.5318,0.39333,0.099452,a14,p1,s08
0.56204,0.36704,0.11352,a14,p1,s08
0.58285,0.34173,0.10689,a14,p1,s08
0.60818,0.31014,0.1088,a14,p1,s08
0.63256,0.27021,0.10886,a14,p1,s08
0.65312,0.22605,0.10994,a14,p1,s08
0.66686,0.19144,0.10049,a14,p1,s08
0.66974,0.17727,0.097685,a14,p1,s08
0.6738,0.15436,0.096921,a14,p1,s08
0.67562,0.13442,0.096557,a14,p1,s08
0.67133,0.12801,0.094435,a14,p1,s08
0.67149,0.11369,0.090496,a14,p1,s08
0.67222,0.1062,0.082899,a14,p1,s08
0.66402,0.12208,0.076297,a14,p1,s08
0.64789,0.15287,0.059444,a14,p1,s08
0.62198,0.19246,0.036585,a14,p1,s08
0.5972,0.2289,0.017897,a14,p1,s08
0.56818,0.25955,-0.000293,a14,p1,s08
0.52818,0.29818,-0.019374,a14,p1,s08
0.48701,0.32625,-0.040138,a14,p1,s08
0.44257,0.35216,-0.055442,a14,p1,s08
0.40894,0.37066,-0.061323,a14,p1,s08
0.38757,0.38298,-0.062886,a14,p1,s08
0.37779,0.38919,-0.06752,a14,p1,s08
0.3749,0.39427,-0.070073,a14,p1,s08
0.3739,0.40234,-0.085905,a14,p1,s08
0.3749,0.41033,-0.088914,a14,p1,s08
0.37839,0.41704,-0.074196,a14,p1,s08
0.3824,0.42021,-0.058475,a14,p1,s08
0.39355,0.42312,-0.049625,a14,p1,s08
0.41626,0.42333,-0.014843,a14,p1,s08
0.44759,0.41856,0.016229,a14,p1,s08
0.47863,0.4074,0.03123,a14,p1,s08
0.51127,0.39148,0.056498,a14,p1,s08
0.54183,0.37044,0.081268,a14,p1,s08
0.57851,0.33884,0.097614,a14,p1,s08
0.60713,0.30671,0.10477,a14,p1,s08
0.63186,0.26561,0.10381,a14,p1,s08
0.65431,0.21739,0.10831,a14,p1,s08
0.66653,0.19086,0.095769,a14,p1,s08
0.66757,0.17649,0.10028,a14,p1,s08
0.67308,0.15619,0.099904,a14,p1,s08
0.67293,0.14355,0.09737,a14,p1,s08
0.67337,0.13603,0.093051,a14,p1,s08
0.67215,0.12956,0.084187,a14,p1,s08
0.66743,0.12698,0.075009,a14,p1,s08
0.65666,0.14615,0.06274,a14,p1,s08
0.64,0.17199,0.041348,a14,p1,s08
0.61362,0.20085,0.021171,a14,p1,s08
0.58268,0.23437,0.000631,a14,p1,s08
0.54061,0.26808,-0.024211,a14,p1,s08
0.49759,0.29368,-0.049066,a14,p1,s08
0.46126,0.30728,-0.065728,a14,p1,s08
0.43401,0.31957,-0.07024,a14,p1,s08
0.41469,0.33266,-0.067017,a14,p1,s08
0.40207,0.34116,-0.068627,a14,p1,s08
0.39658,0.35058,-0.078839,a14,p1,s08
0.40105,0.36651,-0.090696,a14,p1,s08
0.40074,0.38414,-0.10984,a14,p1,s08
0.4015,0.39831,-0.086138,a14,p1,s08
0.40473,0.40419,-0.06602,a14,p1,s08
0.40894,0.40987,-0.054285,a14,p1,s08
0.41829,0.41323,-0.037609,a14,p1,s08
0.44201,0.41565,-0.001125,a14,p1,s08
0.47906,0.40291,0.038166,a14,p1,s08
0.52625,0.37204,0.074035,a14,p1,s08
0.55903,0.34267,0.10061,a14,p1,s08
0.58787,0.32142,0.10178,a14,p1,s08
0.60933,0.29468,0.094803,a14,p1,s08
0.6249,0.28157,0.088962,a14,p1,s08
0.64847,0.24423,0.072774,a14,p1,s08
0.6629,0.20873,0.076253,a14,p1,s08
0.66595,0.19929,0.10204,a14,p1,s08
0.67103,0.17895,0.10652,a14,p1,s08
0.67647,0.15768,0.097748,a14,p1,s08
0.67525,0.15172,0.090848,a14,p1,s08
0.67516,0.14519,0.092018,a14,p1,s08
0.68051,0.12894,0.090251,a14,p1,s08
0.6758,0.12658,0.086726,a14,p1,s08
0.66897,0.13373,0.081116,a14,p1,s08
0.64913,0.16084,0.059731,a14,p1,s08
0.62352,0.18782,0.03159,a14,p1,s08
0.60026,0.21594,0.010604,a14,p1,s08
0.56683,0.244,-0.016228,a14,p1,s08
0.52464,0.27099,-0.033059,a14,p1,s08
0.47766,0.29299,-0.053107,a14,p1,s08
0.44522,0.31069,-0.055515,a14,p1,s08
0.42408,0.32398,-0.046435,a14,p1,s08
0.40329,0.34411,-0.044047,a14,p1,s08
0.3882,0.35662,-0.060803,a14,p1,s08
0.38196,0.36371,-0.074547,a14,p1,s08
0.38004,0.37564,-0.10061,a14,p1,s08
0.37162,0.4012,-0.10845,a14,p1,s08
0.36896,0.42691,-0.064286,a14,p1,s08
0.36953,0.43832,-0.054482,a14,p1,s08
0.37202,0.45091,-0.059633,a14,p1,s08
0.38251,0.45488,-0.054375,a14,p1,s08
0.39868,0.4523,-0.021064,a14,p1,s08
0.43089,0.44348,0.012214,a14,p1,s08
0.45935,0.42999,0.033489,a14,p1,s08
0.49452,0.41785,0.061537,a14,p1,s08
0.52456,0.40044,0.072547,a14,p1,s08
0.54902,0.37916,0.071348,a14,p1,s08
0.57381,0.36163,0.075352,a14,p1,s08
0.59466,0.3391,0.078798,a14,p1,s08
0.62235,0.29989,0.10434,a14,p1,s08
0.65501,0.23876,0.10361,a14,p1,s08
0.66748,0.20922,0.092055,a14,p1,s08
0.66469,0.21073,0.095622,a14,p1,s08
0.66828,0.1874,0.095508,a14,p1,s08
0.6709,0.17482,0.089508,a14,p1,s08
0.67296,0.16051,0.086154,a14,p1,s09
0.67497,0.14896,0.080905,a14,p1,s09
0.66998,0.15067,0.072558,a14,p1,s09
0.66043,0.15717,0.063847,a14,p1,s09
0.63975,0.1823,0.04523,a14,p1,s09
0.61982,0.20083,0.021101,a14,p1,s09
0.60017,0.21957,0.002766,a14,p1,s09
0.57164,0.24608,-0.018362,a14,p1,s09
0.53373,0.27327,-0.037827,a14,p1,s09
0.49104,0.29352,-0.060869,a14,p1,s09
0.45668,0.30618,-0.072192,a14,p1,s09
0.43181,0.32108,-0.072335,a14,p1,s09
0.41118,0.33988,-0.066233,a14,p1,s09
0.39708,0.35643,-0.064881,a14,p1,s09
0.39252,0.36527,-0.066109,a14,p1,s09
0.39259,0.3737,-0.076393,a14,p1,s09
0.39177,0.39093,-0.093575,a14,p1,s09
0.39027,0.40828,-0.078418,a14,p1,s09
0.39253,0.41609,-0.056915,a14,p1,s09
0.39955,0.4182,-0.050679,a14,p1,s09
0.41209,0.41629,-0.041826,a14,p1,s09
0.43181,0.41163,-0.021907,a14,p1,s09
0.4628,0.40078,0.003353,a14,p1,s09
0.49613,0.38552,0.027189,a14,p1,s09
0.52829,0.36869,0.049307,a14,p1,s09
0.55909,0.34895,0.059331,a14,p1,s09
0.57783,0.3294,0.063313,a14,p1,s09
0.5972,0.30805,0.064716,a14,p1,s09
0.61696,0.28007,0.079278,a14,p1,s09
0.64189,0.23588,0.087725,a14,p1,s09
0.6627,0.18582,0.09115,a14,p1,s09
0.6716,0.15528,0.08647,a14,p1,s09
0.67114,0.14543,0.092952,a14,p1,s09
0.67316,0.12599,0.095479,a14,p1,s09
0.67008,0.11099,0.090263,a14,p1,s09
0.6703,0.099281,0.085882,a14,p1,s09
0.66854,0.095374,0.08274,a14,p1,s09
0.65711,0.11194,0.069969,a14,p1,s09
0.63745,0.14096,0.055128,a14,p1,s09
0.60986,0.17453,0.033636,a14,p1,s09
0.58604,0.2038,0.016027,a14,p1,s09
0.55856,0.22793,-0.000156,a14,p1,s09
0.52158,0.25099,-0.025831,a14,p1,s09
0.48549,0.27119,-0.050504,a14,p1,s09
0.45197,0.2916,-0.065232,a14,p1,s09
0.42478,0.31224,-0.069107,a14,p1,s09
0.4037,0.3302,-0.07287,a14,p1,s09
0.38509,0.3507,-0.081996,a14,p1,s09
0.37376,0.36522,-0.082886,a14,p1,s09
0.37584,0.38043,-0.089678,a14,p1,s09
0.3807,0.40075,-0.078979,a14,p1,s09
0.38231,0.41142,-0.056891,a14,p1,s09
0.38357,0.40988,-0.058007,a14,p1,s09
0.39322,0.40971,-0.057697,a14,p1,s09
0.40413,0.41818,-0.042246,a14,p1,s09
0.42843,0.41783,-0.018313,a14,p1,s09
0.45809,0.41371,-0.004797,a14,p1,s09
0.48695,0.40524,0.013378,a14,p1,s09
0.51465,0.39519,0.031546,a14,p1,s09
0.54472,0.3791,0.05753,a14,p1,s09
0.56065,0.36953,0.066369,a14,p1,s09
0.57232,0.35761,0.070512,a14,p1,s09
0.59262,0.32872,0.085107,a14,p1,s09
0.61465,0.28909,0.10706,a14,p1,s09
0.63661,0.24615,0.11842,a14,p1,s09
0.65565,0.21386,0.11698,a14,p1,s09
0.66827,0.18096,0.11773,a14,p1,s09
0.67686,0.1482,0.11216,a14,p1,s09
0.67448,0.14093,0.10538,a14,p1,s09
0.66748,0.1451,0.09692,a14,p1,s09
0.65373,0.16845,0.080792,a14,p1,s09
0.63553,0.19374,0.061725,a14,p1,s09
0.60911,0.22462,0.05216,a14,p1,s09
0.58119,0.25457,0.025462,a14,p1,s09
0.53653,0.29485,-0.008272,a14,p1,s09
0.49163,0.31813,-0.037491,a14,p1,s09
0.45566,0.33244,-0.059815,a14,p1,s09
0.42103,0.34885,-0.067006,a14,p1,s09
0.39621,0.36323,-0.068323,a14,p1,s09
0.37637,0.36529,-0.072411,a14,p1,s09
0.37494,0.35951,-0.085769,a14,p1,s09
0.38034,0.34762,-0.093403,a14,p1,s09
0.39953,0.34163,-0.10439,a14,p1,s09
0.40889,0.34692,-0.10183,a14,p1,s09
0.41433,0.34809,-0.077598,a14,p1,s09
0.41471,0.35539,-0.060223,a14,p1,s09
0.42165,0.36746,-0.049063,a14,p1,s09
0.44028,0.37616,-0.036262,a14,p1,s09
0.47552,0.37438,0.001736,a14,p1,s09
0.51926,0.35608,0.026622,a14,p1,s09
0.55274,0.33339,0.065607,a14,p1,s09
0.58583,0.30772,0.084238,a14,p1,s09
0.6085,0.28677,0.087449,a14,p1,s09
0.63288,0.2497,0.086012,a14,p1,s09
0.64801,0.21863,0.088908,a14,p1,s09
0.66293,0.18421,0.084752,a14,p1,s09
0.6668,0.17269,0.094167,a14,p1,s09
0.67248,0.1554,0.093087,a14,p1,s09
0.6755,0.14107,0.092131,a14,p1,s09
0.67272,0.13586,0.087402,a14,p1,s09
0.67061,0.12961,0.082713,a14,p1,s09
0.66687,0.13248,0.078988,a14,p1,s09
0.65235,0.15577,0.070334,a14,p1,s09
0.63155,0.18248,0.050364,a14,p1,s09
0.60408,0.21054,0.033183,a14,p1,s09
0.58015,0.23735,0.01377,a14,p1,s09
0.55279,0.26252,-0.000591,a14,p1,s09
0.51441,0.28689,-0.026998,a14,p1,s09
0.47833,0.30654,-0.04785,a14,p1,s09
0.44133,0.32689,-0.059533,a14,p1,s09
0.41546,0.34546,-0.063723,a14,p1,s09
0.39913,0.35952,-0.062659,a14,p1,s09
0.387,0.3754,-0.072417,a14,p1,s09
0.37916,0.38972,-0.077798,a14,p1,s09
0.37808,0.40833,-0.087518,a14,p1,s09
0.37176,0.42682,-0.089507,a14,p1,s09
0.36814,0.44146,-0.064233,a14,p1,s09
0.37412,0.44549,-0.039378,a14,p1,s09
0.38499,0.44628,-0.025889,a14,p1,s09
0.40535,0.44178,-0.009763,a14,p1,s09
0.42722,0.43883,0.01112,a14,p1,s09
0.45599,0.43315,0.022929,a14,p1,s09
0.48523,0.42626,0.039117,a14,p1,s09
0.5109,0.41693,0.06208,a14,p1,s09
0.53832,0.40239,0.086379,a14,p1,s09
0.56127,0.38502,0.099534,a14,p1,s10
0.58097,0.36326,0.10346,a14,p1,s10
0.60301,0.33249,0.10893,a14,p1,s10
0.6246,0.29216,0.11931,a14,p1,s10
0.65213,0.23668,0.12147,a14,p1,s10
0.67612,0.18539,0.10133,a14,p1,s10
0.67904,0.17919,0.096805,a14,p1,s10
0.67564,0.17573,0.10018,a14,p1,s10
0.67801,0.15308,0.096069,a14,p1,s10
0.66608,0.16113,0.085936,a14,p1,s10
0.6508,0.18143,0.075339,a14,p1,s10
0.63652,0.19981,0.060071,a14,p1,s10
0.6134,0.22299,0.038382,a14,p1,s10
0.58538,0.25445,0.019806,a14,p1,s10
0.53969,0.30355,-0.0065,a14,p1,s10
0.49633,0.33253,-0.027887,a14,p1,s10
0.46213,0.35224,-0.037627,a14,p1,s10
0.42506,0.37509,-0.035278,a14,p1,s10
0.39557,0.39509,-0.027373,a14,p1,s10
0.3729,0.41367,-0.027382,a14,p1,s10
0.36158,0.42072,-0.042084,a14,p1,s10
0.36301,0.42017,-0.069662,a14,p1,s10
0.36194,0.42803,-0.090105,a14,p1,s10
0.36353,0.43413,-0.067271,a14,p1,s10
0.36784,0.43707,-0.054555,a14,p1,s10
0.37188,0.43699,-0.039029,a14,p1,s10
0.37888,0.44073,-0.025586,a14,p1,s10
0.39497,0.44091,-0.011129,a14,p1,s10
0.42252,0.44004,0.001079,a14,p1,s10
0.45508,0.43453,0.012479,a14,p1,s10
0.48502,0.43122,0.039019,a14,p1,s10
0.51105,0.42157,0.070421,a14,p1,s10
0.53734,0.40537,0.087872,a14,p1,s10
0.56146,0.38322,0.096415,a14,p1,s10
0.59123,0.34469,0.10334,a14,p1,s10
0.61685,0.29996,0.11392,a14,p1,s10
0.64054,0.25565,0.11786,a14,p1,s10
0.65712,0.21635,0.10674,a14,p1,s10
0.66992,0.17752,0.098125,a14,p1,s10
0.67213,0.15487,0.093612,a14,p1,s10
0.67081,0.14441,0.0935,a14,p1,s10
0.66571,0.14333,0.092173,a14,p1,s10
0.6479,0.16476,0.083185,a14,p1,s10
0.62898,0.18588,0.06272,a14,p1,s10
0.60229,0.21447,0.045555,a14,p1,s10
0.57513,0.24256,0.025357,a14,p1,s10
0.54325,0.27074,0.003823,a14,p1,s10
0.5053,0.2967,-0.025231,a14,p1,s10
0.46701,0.31608,-0.047596,a14,p1,s10
0.42922,0.33101,-0.067494,a14,p1,s10
0.40455,0.34234,-0.078224,a14,p1,s10
0.38996,0.34993,-0.083433,a14,p1,s10
0.38596,0.35436,-0.0868,a14,p1,s10
0.39507,0.36205,-0.090732,a14,p1,s10
0.40412,0.3734,-0.094864,a14,p1,s10
0.41063,0.37989,-0.082144,a14,p1,s10
0.41494,0.37968,-0.066608,a14,p1,s10
0.4243,0.37861,-0.052342,a14,p1,s10
0.43969,0.38046,-0.03636,a14,p1,s10
0.46398,0.37549,-0.00932,a14,p1,s10
0.49818,0.37027,0.015422,a14,p1,s10
0.52895,0.36089,0.03579,a14,p1,s10
0.55244,0.34673,0.05496,a14,p1,s10
0.57072,0.33426,0.053797,a14,p1,s10
0.57991,0.32626,0.053579,a14,p1,s10
0.58593,0.3195,0.057053,a14,p1,s10
0.60095,0.29889,0.073047,a14,p1,s10
0.61576,0.26785,0.087778,a14,p1,s10
0.62749,0.23944,0.095255,a14,p1,s10
0.64209,0.20249,0.097058,a14,p1,s10
0.64918,0.18305,0.08777,a14,p1,s10
0.65035,0.17624,0.075429,a14,p1,s10
0.64694,0.17355,0.064314,a14,p1,s10
0.6391,0.17763,0.051618,a14,p1,s10
0.62573,0.18751,0.040218,a14,p1,s10
0.60927,0.20914,0.024555,a14,p1,s10
0.58735,0.23726,0.007677,a14,p1,s10
0.55319,0.27076,-0.011531,a14,p1,s10
0.51085,0.30044,-0.036852,a14,p1,s10
0.46715,0.3269,-0.052417,a14,p1,s10
0.43562,0.34567,-0.054423,a14,p1,s10
0.41004,0.36201,-0.05659,a14,p1,s10
0.39331,0.37324,-0.061541,a14,p1,s10
0.38617,0.38097,-0.072966,a14,p1,s10
0.38486,0.39347,-0.086926,a14,p1,s10
0.38408,0.4128,-0.088755,a14,p1,s10
0.38412,0.42612,-0.073205,a14,p1,s10
0.38425,0.43198,-0.054093,a14,p1,s10
0.39381,0.43589,-0.041752,a14,p1,s10
0.41788,0.43406,-0.01226,a14,p1,s10
0.44427,0.42911,0.019337,a14,p1,s10
0.47661,0.41247,0.034755,a14,p1,s10
0.5097,0.39313,0.061565,a14,p1,s10
0.54083,0.37094,0.082838,a14,p1,s10
0.57022,0.34474,0.097681,a14,p1,s10
0.59461,0.31933,0.10551,a14,p1,s10
0.61564,0.28531,0.10733,a14,p1,s10
0.64355,0.22558,0.11761,a14,p1,s10
0.66623,0.17235,0.10786,a14,p1,s10
0.67175,0.1522,0.10406,a14,p1,s10
0.66833,0.1408,0.10574,a14,p1,s10
0.66734,0.11941,0.10097,a14,p1,s10
0.66618,0.10324,0.096757,a14,p1,s10
0.66082,0.10445,0.086693,a14,p1,s10
0.64765,0.11364,0.079656,a14,p1,s10
0.63385,0.12993,0.067071,a14,p1,s10
0.62127,0.15481,0.041863,a14,p1,s10
0.60228,0.18255,0.010871,a14,p1,s10
0.57459,0.21356,-0.015983,a14,p1,s10
0.53815,0.24851,-0.038976,a14,p1,s10
0.5,0.28104,-0.056977,a14,p1,s10
0.4623,0.31474,-0.072221,a14,p1,s10
0.42829,0.34225,-0.077626,a14,p1,s10
0.40286,0.36489,-0.082274,a14,p1,s10
0.3858,0.37659,-0.080662,a14,p1,s10
0.38154,0.38604,-0.075971,a14,p1,s10
0.37946,0.40356,-0.081361,a14,p1,s10
0.38414,0.41558,-0.060375,a14,p1,s10
0.39093,0.41703,-0.053868,a14,p1,s10
0.39781,0.41761,-0.053397,a14,p1,s10
0.41103,0.42441,-0.037439,a14,p1,s10
0.42964,0.42992,-0.001939,a14,p1,s10
0.46591,0.4183,0.026542,a14,p1,s10
0.49755,0.39773,0.058726,a14,p1,s10
0.53331,0.37608,0.10001,a14,p1,s10
0.56426,0.35171,0.10039,a14,p1,s11
0.58442,0.32939,0.09236,a14,p1,s11
0.61057,0.29637,0.090509,a14,p1,s11
0.63511,0.25134,0.10239,a14,p1,s11
0.66087,0.19653,0.098423,a14,p1,s11
0.67171,0.17456,0.083905,a14,p1,s11
0.67289,0.16656,0.089617,a14,p1,s11
0.67573,0.15112,0.096836,a14,p1,s11
0.67468,0.14329,0.095631,a14,p1,s11
0.66267,0.15925,0.092981,a14,p1,s11
0.6536,0.16979,0.086313,a14,p1,s11
0.64758,0.16917,0.074155,a14,p1,s11
0.6328,0.19361,0.053097,a14,p1,s11
0.60959,0.21959,0.025426,a14,p1,s11
0.57408,0.26172,0.001935,a14,p1,s11
0.53766,0.29155,-0.018067,a14,p1,s11
0.5025,0.31038,-0.031904,a14,p1,s11
0.46745,0.32839,-0.042563,a14,p1,s11
0.43623,0.35109,-0.04687,a14,p1,s11
0.40828,0.37152,-0.055637,a14,p1,s11
0.39538,0.38126,-0.066098,a14,p1,s11
0.38696,0.38767,-0.077276,a14,p1,s11
0.37984,0.4036,-0.087009,a14,p1,s11
0.3783,0.42017,-0.07078,a14,p1,s11
0.37698,0.42766,-0.062273,a14,p1,s11
0.37763,0.43449,-0.050269,a14,p1,s11
0.38625,0.43765,-0.030326,a14,p1,s11
0.40669,0.4379,-0.003351,a14,p1,s11
0.43933,0.42574,0.022134,a14,p1,s11
0.48161,0.40385,0.037047,a14,p1,s11
0.51445,0.38948,0.04507,a14,p1,s11
0.53908,0.37407,0.059697,a14,p1,s11
0.56078,0.35958,0.068817,a14,p1,s11
0.57611,0.34836,0.070696,a14,p1,s11
0.59374,0.32511,0.076688,a14,p1,s11
0.61625,0.28739,0.085339,a14,p1,s11
0.63597,0.25017,0.094025,a14,p1,s11
0.65071,0.21551,0.10171,a14,p1,s11
0.65983,0.19291,0.097945,a14,p1,s11
0.66603,0.16662,0.09494,a14,p1,s11
0.67015,0.14892,0.092238,a14,p1,s11
0.66994,0.14352,0.081141,a14,p1,s11
0.66414,0.1412,0.06994,a14,p1,s11
0.65259,0.15615,0.048234,a14,p1,s11
0.62865,0.18039,0.024645,a14,p1,s11
0.60057,0.21574,0.011516,a14,p1,s11
0.56994,0.2515,-0.007627,a14,p1,s11
0.5273,0.28765,-0.02492,a14,p1,s11
0.48435,0.31252,-0.052021,a14,p1,s11
0.44353,0.33807,-0.064321,a14,p1,s11
0.41321,0.36579,-0.057107,a14,p1,s11
0.38998,0.38903,-0.053008,a14,p1,s11
0.37579,0.40459,-0.056642,a14,p1,s11
0.37105,0.40918,-0.08097,a14,p1,s11
0.36579,0.42335,-0.096275,a14,p1,s11
0.36276,0.43756,-0.080966,a14,p1,s11
0.36361,0.44501,-0.064357,a14,p1,s11
0.36531,0.44777,-0.047898,a14,p1,s11
0.37921,0.44676,-0.034799,a14,p1,s11
0.40479,0.44114,-0.001759,a14,p1,s11
0.43901,0.42979,0.022182,a14,p1,s11
0.47049,0.41595,0.027914,a14,p1,s11
0.50131,0.40133,0.0497,a14,p1,s11
0.53623,0.37687,0.080883,a14,p1,s11
0.56606,0.35748,0.093774,a14,p1,s11
0.58969,0.33866,0.076046,a14,p1,s11
0.60763,0.31565,0.06822,a14,p1,s11
0.6311,0.27565,0.069835,a14,p1,s11
0.65867,0.21691,0.068239,a14,p1,s11
0.67165,0.17484,0.054156,a14,p1,s11
0.66503,0.18377,0.055361,a14,p1,s11
0.66606,0.17345,0.056768,a14,p1,s11
0.66434,0.16544,0.060811,a14,p1,s11
0.65805,0.16681,0.061639,a14,p1,s11
0.64881,0.176,0.059596,a14,p1,s11
0.63955,0.18192,0.042341,a14,p1,s11
0.62762,0.19223,0.029002,a14,p1,s11
0.60759,0.21985,0.012585,a14,p1,s11
0.5781,0.24924,-0.008379,a14,p1,s11
0.54001,0.2876,-0.018986,a14,p1,s11
0.5027,0.31819,-0.036534,a14,p1,s11
0.47212,0.33953,-0.048431,a14,p1,s11
0.44448,0.36497,-0.046487,a14,p1,s11
0.41663,0.39326,-0.043287,a14,p1,s11
0.38966,0.41859,-0.043031,a14,p1,s11
0.37439,0.436,-0.050288,a14,p1,s11
0.36441,0.45122,-0.072214,a14,p1,s11
0.35361,0.46655,-0.074683,a14,p1,s11
0.35431,0.4749,-0.040059,a14,p1,s11
0.36701,0.46812,-0.026365,a14,p1,s11
0.37637,0.46374,-0.021906,a14,p1,s11
0.39358,0.45874,-0.012972,a14,p1,s11
0.41911,0.45075,0.006286,a14,p1,s11
0.4549,0.43451,0.023653,a14,p1,s11
0.49821,0.40894,0.041167,a14,p1,s11
0.53603,0.38067,0.062507,a14,p1,s11
0.56805,0.35644,0.079243,a14,p1,s11
0.5943,0.33047,0.076211,a14,p1,s11
0.62447,0.28913,0.073588,a14,p1,s11
0.6539,0.23081,0.05414,a14,p1,s11
0.66011,0.2163,0.064347,a14,p1,s11
0.66542,0.19558,0.080959,a14,p1,s11
0.66933,0.16753,0.082522,a14,p1,s11
0.66973,0.15903,0.084666,a14,p1,s11
0.66042,0.16024,0.085664,a14,p1,s11
0.65784,0.15765,0.078784,a14,p1,s11
0.65326,0.16357,0.067734,a14,p1,s11
0.63327,0.18845,0.051368,a14,p1,s11
0.61267,0.21179,0.046334,a14,p1,s11
0.58584,0.24692,0.030352,a14,p1,s11
0.5573,0.27837,0.013857,a14,p1,s11
0.52485,0.30523,-0.004653,a14,p1,s11
0.48718,0.33143,-0.029767,a14,p1,s11
0.45466,0.3555,-0.042567,a14,p1,s11
0.42033,0.38652,-0.044493,a14,p1,s11
0.3949,0.4079,-0.038323,a14,p1,s11
0.38097,0.42316,-0.036546,a14,p1,s11
0.37286,0.43078,-0.052347,a14,p1,s11
0.36904,0.43776,-0.081692,a14,p1,s11
0.366,0.44844,-0.081722,a14,p1,s11
0.37495,0.44548,-0.059002,a14,p1,s11
0.38754,0.43871,-0.046893,a14,p1,s11
0.40413,0.43303,-0.033885,a14,p1,s11
0.42761,0.42712,-0.016968,a14,p1,s11
0.46558,0.41561,0.011565,a14,p1,s11
0.50067,0.40009,0.035748,a14,p1,s12
0.53356,0.38294,0.065553,a14,p1,s12
0.56711,0.35348,0.082306,a14,p1,s12
0.58924,0.33129,0.09211,a14,p1,s12
0.61617,0.29403,0.096419,a14,p1,s12
0.64011,0.25054,0.10192,a14,p1,s12
0.66277,0.20301,0.096536,a14,p1,s12
0.66834,0.18214,0.10052,a14,p1,s12
0.66852,0.17153,0.10467,a14,p1,s12
0.67392,0.14062,0.1062,a14,p1,s12
0.67286,0.133,0.11026,a14,p1,s12
0.67151,0.13411,0.10098,a14,p1,s12
0.66493,0.14197,0.09353,a14,p1,s12
